Customer Id,First Name,Last Name,Gender,Region,State,Age,Email Id,Month Name,Month,Plan price,Plan Category,Services,Customer Type,Serving site,Day,Date`,State date,Customer type,Number
S1121,Gavrielle,Prater,Female,West,Maharashtra,24,gprater3c@forbes.com,Dec,12/25/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,25,25-Dec,Maharashtra25-Dec,New,7218044832
S1122,Artemas,Domniney,Male,West,Maharashtra,21,adomniney3d@spiegel.de,Dec,12/26/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,12,26,26-Dec,Maharashtra26-Dec,New,7218044836
S1123,Maisie,Kernley,Male,West,Maharashtra,23,mkernley3e@berkeley.edu,Dec,12/28/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,28,28-Dec,Maharashtra28-Dec,New,7218044844
S1125,Freddi,Margaret,Male,North-East,Manipur,20,fmargaret3g@fema.gov,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,1,1-Jan,Manipur1-Jan,Churn,7218044860
S1126,Nancee,Musgrove,Female,North-East,Manipur,36,nmusgrove3h@house.gov,Jan,1/14/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,6,14,14-Jan,Manipur14-Jan,Churn,7218044872
S1127,Yule,Jillett,Male,North-East,Manipur,23,yjillett3i@soundcloud.com,Jan,1/11/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,11,11-Jan,Manipur11-Jan,Churn,7218044876
S1128,Katina,Wreath,Male,North-East,Manipur,24,kwreath3j@wufoo.com,Jan,1/24/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,24,24-Jan,Manipur24-Jan,Churn,7218044880
S1129,Cybil,Minor,Male,North-East,Manipur,27,cminor3k@nymag.com,Jan,1/13/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,13,13-Jan,Manipur13-Jan,Churn,7218044884
S1130,Astra,Ogborn,Female,North-East,Manipur,18,aogborn3l@dagondesign.com,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,5,5-Jan,Manipur5-Jan,Churn,7218044892
S1131,Janenna,Tomaszewski,Female,North-East,Manipur,22,jtomaszewski3m@shutterfly.com,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,5,5-Jan,Manipur5-Jan,Churn,7218044896
S1132,Conchita,Jupp,Male,North-East,Manipur,24,cjupp3n@fotki.com,Jan,1/17/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,17,17-Jan,Manipur17-Jan,Churn,7218044904
S1133,Poppy,Mattecot,Male,North-East,Manipur,54,pmattecot3o@multiply.com,Jan,1/19/2021,99,Voice Only,"text,voice",Prepaid,5,19,19-Jan,Manipur19-Jan,Churn,7218044940
S1134,Lorant,Norris,Female,North-East,Manipur,23,lnorris3p@stumbleupon.com,Jan,1/7/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,7,7-Jan,Manipur7-Jan,Churn,7218044984
S1135,Gertrud,Ayer,Female,North-East,Manipur,25,gayer3q@theglobeandmail.com,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,15,15-Jan,Manipur15-Jan,Churn,7218044992
S1136,Leonie,Ziem,Female,North-East,Manipur,23,lziem3r@photobucket.com,Jan,1/10/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,10,10-Jan,Manipur10-Jan,Churn,7218045000
S1137,Sully,Merrigans,Female,North-East,Manipur,25,smerrigans3s@discovery.com,Jan,1/21/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,21,21-Jan,Manipur21-Jan,Churn,7218045008
S1138,Berkie,Embery,Female,North-East,Manipur,24,bembery3t@booking.com,Jan,1/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,16,16-Jan,Manipur16-Jan,Churn,7218045012
S1139,Antony,de Verson,Male,North-East,Manipur,29,adeverson3u@globo.com,Jan,1/6/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,6,6-Jan,Manipur6-Jan,Churn,7218045028
S1140,Cairistiona,Dobney,Female,North-East,Manipur,18,cdobney3v@sciencedaily.com,Feb,2/26/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,26,26-Feb,Manipur26-Feb,Churn,7218045056
S1141,Carly,Lyptratt,Female,North-East,Manipur,28,clyptratt3w@ocn.ne.jp,Feb,2/1/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,4,1,1-Feb,Manipur1-Feb,Churn,7218045060
S1142,Austin,Wapplington,Male,North-East,Manipur,33,awapplington3x@cam.ac.uk,Feb,2/25/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,3,25,25-Feb,Manipur25-Feb,Churn,7218045072
S1143,Samson,Saint,Female,North-East,Manipur,22,ssaint3y@blinklist.com,Feb,2/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,7,7-Feb,Manipur7-Feb,Churn,7218045076
S1144,Elmer,Hilldrop,Female,North-East,Manipur,25,ehilldrop3z@xinhuanet.com,Mar,3/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,18,18-Mar,Manipur18-Mar,Churn,7218045080
S1145,Anatollo,MacCosto,Male,North-East,Manipur,28,amaccosto40@multiply.com,Mar,3/25/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,25,25-Mar,Manipur25-Mar,Churn,7218045096
S1146,Laurianne,Dilgarno,Female,North-East,Manipur,31,ldilgarno41@unesco.org,Mar,3/6/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,2,6,6-Mar,Manipur6-Mar,Churn,7218045104
S1147,Phil,Yardley,Female,North-East,Manipur,22,pyardley42@lycos.com,Mar,3/31/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,31,31-Mar,Manipur31-Mar,Churn,7218045136
S1148,Silvio,Marczyk,Male,North-East,Manipur,25,smarczyk43@vk.com,Apr,4/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,10,10-Apr,Manipur10-Apr,Churn,7218045140
S1149,Lance,Doles,Female,North-East,Manipur,29,ldoles44@indiatimes.com,Apr,4/15/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,15,15-Apr,Manipur15-Apr,Churn,7218045176
S1151,Hinda,Drews,Female,North-East,Manipur,21,hdrews46@goo.gl,May,5/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,18,18-May,Manipur18-May,Churn,7218045188
S1152,Werner,Olijve,Female,North-East,Manipur,18,wolijve47@buzzfeed.com,May,5/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,16,16-May,Manipur16-May,Churn,7218045212
S1153,Constance,Medlar,Female,North-East,Manipur,24,cmedlar48@aol.com,May,5/31/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,31,31-May,Manipur31-May,Churn,7218045216
S1154,Griffin,Bayfield,Female,North-East,Manipur,34,gbayfield49@narod.ru,Jun,6/26/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,26,26-Jun,Manipur26-Jun,Churn,7218045232
S1155,Carrissa,Lawley,Male,North-East,Manipur,26,clawley4a@google.ca,Jun,6/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,18,18-Jun,Manipur18-Jun,Churn,7218045236
S1156,Goldie,Gully,Female,North-East,Manipur,39,ggully4b@wikipedia.org,Jun,6/17/2021,99,Voice Only,"text,voice",Prepaid,3,17,17-Jun,Manipur17-Jun,Churn,7218045244
S1157,Gwenneth,Brien,Female,North-East,Manipur,38,gbrien4c@stumbleupon.com,Jul,7/22/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,22,22-Jul,Manipur22-Jul,Churn,7218045252
S1158,Gilda,Sambeck,Male,North-East,Manipur,20,gsambeck4d@cnet.com,Jul,7/28/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,28,28-Jul,Manipur28-Jul,Churn,7218045260
S1159,Micheil,Carnilian,Male,North-East,Manipur,25,mcarnilian4e@issuu.com,Jul,7/2/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,2,2-Jul,Manipur2-Jul,Retain,7218045264
S1160,Cyrus,Lowy,Male,North-East,Manipur,19,clowy4f@weibo.com,Jul,7/6/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,6,6-Jul,Manipur6-Jul,Churn,7218045272
S1161,Barrett,Andrat,Male,North-East,Manipur,27,bandrat4g@irs.gov,Aug,8/12/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,6,12,12-Aug,Manipur12-Aug,Retain,7218045288
S1162,Ursula,Kernaghan,Male,North-East,Manipur,22,ukernaghan4h@time.com,Aug,8/8/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,8,8-Aug,Manipur8-Aug,Retain,7218045292
S1163,Gwynne,Duberry,Male,North-East,Manipur,37,gduberry4i@naver.com,Aug,8/22/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,2,22,22-Aug,Manipur22-Aug,Retain,7218045296
S1164,Byram,Tarply,Female,North-East,Manipur,52,btarply4j@discovery.com,Aug,8/21/2021,99,Voice Only,"text,voice",Prepaid,1,21,21-Aug,Manipur21-Aug,Churn,7218045308
S1165,Nealson,Glasson,Female,North-East,Manipur,22,nglasson4k@simplemachines.org,Aug,8/28/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,28,28-Aug,Manipur28-Aug,Churn,7218045324
S1166,Christian,Jelf,Male,North-East,Manipur,38,cjelf4l@cbsnews.com,Sep,9/5/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,5,5-Sep,Manipur5-Sep,Retain,7218045344
S1167,Benedict,Dumbrell,Female,North-East,Manipur,20,bdumbrell4m@patch.com,Sep,9/2/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,2,2-Sep,Manipur2-Sep,Retain,7218045360
S1168,Bendix,Arents,Male,North-East,Manipur,21,barents4n@walmart.com,Oct,10/3/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,3,3-Oct,Manipur3-Oct,Retain,7218045384
S1169,Douglass,Hover,Male,North-East,Manipur,24,dhover4o@globo.com,Oct,10/25/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,25,25-Oct,Manipur25-Oct,Retain,7218045392
S1170,Cloris,Dove,Male,North-East,Manipur,21,cdove4p@psu.edu,Oct,10/31/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,31,31-Oct,Manipur31-Oct,Retain,7218045416
S1171,Phebe,Harcus,Female,North-East,Manipur,19,pharcus4q@admin.ch,Oct,10/6/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,6,6-Oct,Manipur6-Oct,Retain,8432467826
S1172,Pearle,Bosden,Male,North-East,Manipur,21,pbosden4r@xrea.com,Oct,10/21/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,21,21-Oct,Manipur21-Oct,Retain,8432467838
S1173,Ara,Maggorini,Male,North-East,Manipur,44,amaggorini4s@exblog.jp,Nov,11/11/2021,99,Voice Only,"text,voice",Prepaid,1,11,11-Nov,Manipur11-Nov,Retain,8432467842
S1174,Virginia,Muggleton,Male,North-East,Manipur,25,vmuggleton4t@list-manage.com,Nov,11/8/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,8,8-Nov,Manipur8-Nov,Retain,8432467866
S1175,Edgar,Daldan,Male,North-East,Manipur,21,edaldan4u@squarespace.com,Dec,12/2/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,2,2-Dec,Manipur2-Dec,New,8432467874
S1176,Dianne,Dench,Male,North-East,Manipur,19,ddench4v@google.pl,Dec,12/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,24,24-Dec,Manipur24-Dec,New,8432467878
S1177,Bettye,Glasebrook,Female,North-East,Manipur,24,bglasebrook4w@dyndns.org,Dec,12/14/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,14,14-Dec,Manipur14-Dec,New,8432467882
S1178,Anastasia,Baly,Female,North-East,Manipur,22,abaly4x@rakuten.co.jp,Dec,12/28/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,28,28-Dec,Manipur28-Dec,New,8432467890
S1179,Tara,Boatright,Female,North-East,Meghalaya,24,tboatright4y@prlog.org,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,15,15-Jan,Meghalaya15-Jan,Churn,8432467906
S1180,Marven,Eastlake,Male,North-East,Meghalaya,37,meastlake4z@usda.gov,Jan,1/3/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,2,3,3-Jan,Meghalaya3-Jan,Churn,8432467922
S1181,Granville,Canton,Female,North-East,Meghalaya,46,gcanton50@economist.com,Jan,1/12/2021,149,Voice Only,"text,voice",Postpaid,1,12,12-Jan,Meghalaya12-Jan,Churn,8432467938
S1182,Averyl,Witheridge,Female,North-East,Meghalaya,27,awitheridge51@over-blog.com,Jan,1/22/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,22,22-Jan,Meghalaya22-Jan,Churn,8432467946
S1183,Wilie,Claiden,Male,North-East,Meghalaya,30,wclaiden52@ftc.gov,Jan,1/19/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,2,19,19-Jan,Meghalaya19-Jan,Churn,8432467958
S1184,Ruby,Goranov,Male,North-East,Meghalaya,25,rgoranov53@jimdo.com,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,17,17-Jan,Meghalaya17-Jan,Churn,8432467962
S1185,Hebert,Zellmer,Male,North-East,Meghalaya,38,hzellmer54@nyu.edu,Jan,1/24/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,24,24-Jan,Meghalaya24-Jan,Churn,8432467966
S1186,Cornelle,Atte-Stone,Male,North-East,Meghalaya,24,cattestone55@vinaora.com,Jan,1/20/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,20,20-Jan,Meghalaya20-Jan,Churn,8432467982
S1187,Kelsi,McElrath,Female,North-East,Meghalaya,23,kmcelrath56@nationalgeographic.com,Jan,1/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,7,7-Jan,Meghalaya7-Jan,Retain,8432468006
S1188,Ricky,Huxham,Male,North-East,Meghalaya,44,rhuxham57@barnesandnoble.com,Feb,2/3/2021,99,Voice Only,"text,voice",Prepaid,3,3,3-Feb,Meghalaya3-Feb,Churn,8432468010
S1189,Diahann,Verrick,Female,North-East,Meghalaya,18,dverrick58@toplist.cz,Feb,2/20/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,20,20-Feb,Meghalaya20-Feb,Churn,8432468018
S1190,Maureene,Hassard,Male,North-East,Meghalaya,38,mhassard59@gnu.org,Feb,2/20/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,20,20-Feb,Meghalaya20-Feb,Churn,8432468022
S1191,Ilka,Gather,Female,North-East,Meghalaya,18,igather5a@army.mil,Mar,3/4/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,4,4-Mar,Meghalaya4-Mar,Churn,8432468030
S1192,Carissa,Troctor,Male,North-East,Meghalaya,31,ctroctor5b@un.org,Mar,3/14/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,5,14,14-Mar,Meghalaya14-Mar,Churn,8432468034
S1193,Sasha,Way,Female,North-East,Meghalaya,34,sway5c@redcross.org,Mar,3/27/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,27,27-Mar,Meghalaya27-Mar,Churn,8432468038
S1194,Brockie,Ivons,Female,North-East,Meghalaya,41,bivons5d@zimbio.com,Mar,3/11/2021,149,Voice Only,"text,voice",Postpaid,2,11,11-Mar,Meghalaya11-Mar,Churn,8432468042
S1207,Philomena,Caller,Male,North-East,Meghalaya,21,pcaller5q@soundcloud.com,Jul,7/9/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,9,9-Jul,Meghalaya9-Jul,Retain,8432468190
S1208,Jerri,De Ferrari,Female,North-East,Meghalaya,23,jdeferrari5r@yelp.com,Jul,7/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,7,7-Jul,Meghalaya7-Jul,Retain,8432468210
S1209,Augusta,Correa,Male,North-East,Meghalaya,36,acorrea5s@cargocollective.com,Jul,7/4/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,5,4,4-Jul,Meghalaya4-Jul,Retain,8432468242
S1210,Goldie,Lackemann,Male,North-East,Meghalaya,26,glackemann5t@jiathis.com,Aug,8/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,7,7-Aug,Meghalaya7-Aug,Retain,8432468246
S1211,Queenie,Paoloni,Female,North-East,Meghalaya,24,qpaoloni5u@tumblr.com,Aug,8/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,9,9-Aug,Meghalaya9-Aug,Retain,8432468262
S1212,Cathie,Blinkhorn,Male,North-East,Meghalaya,37,cblinkhorn5v@tamu.edu,Aug,8/10/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,10,10-Aug,Meghalaya10-Aug,Retain,8432468274
S1213,Desi,Deave,Female,North-East,Meghalaya,22,ddeave5w@thetimes.co.uk,Sep,9/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,19,19-Sep,Meghalaya19-Sep,Retain,8432468290
S1214,Rosalia,Unitt,Female,North-East,Meghalaya,23,runitt5x@elegantthemes.com,Sep,9/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,13,13-Sep,Meghalaya13-Sep,Retain,8432468294
S1215,Trenton,Hogbin,Female,North-East,Meghalaya,24,thogbin5y@t.co,Sep,9/3/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,3,3-Sep,Meghalaya3-Sep,Retain,8432468298
S1216,Dyna,Dent,Female,North-East,Meghalaya,39,ddent5z@army.mil,Sep,9/29/2021,99,Voice Only,"text,voice",Prepaid,4,29,29-Sep,Meghalaya29-Sep,Retain,8432468330
S1217,Roseann,Lawty,Female,North-East,Meghalaya,25,rlawty60@issuu.com,Oct,10/9/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,9,9-Oct,Meghalaya9-Oct,Retain,8432468334
S1218,Ingram,Dumberrill,Male,North-East,Meghalaya,18,idumberrill61@studiopress.com,Oct,10/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,22,22-Oct,Meghalaya22-Oct,Retain,8432468342
S1219,Alfy,Winchurch,Male,North-East,Meghalaya,23,awinchurch62@latimes.com,Oct,10/27/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,27,27-Oct,Meghalaya27-Oct,Retain,8432468346
S1220,Dulcie,Massingberd,Male,North-East,Meghalaya,20,dmassingberd63@craigslist.org,Oct,10/23/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,23,23-Oct,Meghalaya23-Oct,Retain,8432468354
S1221,Mahalia,Gelland,Male,North-East,Meghalaya,22,mgelland64@state.tx.us,Nov,11/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,22,22-Nov,Meghalaya22-Nov,Retain,8432468358
S1222,Fiann,Randleson,Male,North-East,Meghalaya,52,frandleson65@cdbaby.com,Nov,11/8/2021,99,Voice Only,"text,voice",Prepaid,1,8,8-Nov,Meghalaya8-Nov,Retain,8432468374
S1223,Dore,Liff,Female,North-East,Meghalaya,23,dliff66@com.com,Nov,11/11/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,11,11-Nov,Meghalaya11-Nov,Retain,8432468378
S1224,Rozalin,Barstowk,Female,North-East,Meghalaya,26,rbarstowk67@unc.edu,Nov,11/4/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,4,4-Nov,Meghalaya4-Nov,Retain,8432468394
S1225,Wernher,Van Schafflaer,Female,North-East,Meghalaya,23,wvanschafflaer68@google.cn,Dec,12/20/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,20,20-Dec,Meghalaya20-Dec,New,8432468430
S1226,Perren,Kegg,Male,North-East,Meghalaya,18,pkegg69@hao123.com,Dec,12/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,23,23-Dec,Meghalaya23-Dec,New,8432468434
S1227,Chrissie,Robey,Male,North-East,Meghalaya,18,crobey6a@hatena.ne.jp,Dec,12/22/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,22,22-Dec,Meghalaya22-Dec,New,8432468438
S1230,Stacee,Jentet,Female,North-East,Nagaland,26,sjentet6d@yolasite.com,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,17,17-Jan,Nagaland17-Jan,Churn,8432468478
S1231,Barbee,Bowyer,Male,North-East,Nagaland,20,bbowyer6e@moonfruit.com,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,15,15-Jan,Nagaland15-Jan,Churn,8432468482
S1232,Lynn,Danilenko,Male,North-East,Nagaland,26,ldanilenko6f@europa.eu,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,15,15-Jan,Nagaland15-Jan,Churn,8432468502
S1233,Carlita,Purkis,Male,North-East,Nagaland,28,cpurkis6g@wired.com,Jan,1/2/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,2,2-Jan,Nagaland2-Jan,Churn,8432468510
S1234,Abeu,Care,Male,North-East,Nagaland,22,acare6h@hubpages.com,Jan,1/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,9,9-Jan,Nagaland9-Jan,Churn,8432468526
S1235,Roda,Cornell,Male,North-East,Nagaland,31,rcornell6i@google.com,Jan,1/23/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,23,23-Jan,Nagaland23-Jan,Churn,8432468546
S1236,Freddy,Mertin,Female,North-East,Nagaland,22,fmertin6j@soundcloud.com,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,1,1-Jan,Nagaland1-Jan,Churn,8432468558
S1237,Chanda,Quarmby,Male,North-East,Nagaland,39,cquarmby6k@newyorker.com,Jan,1/16/2021,99,Voice Only,"text,voice",Prepaid,2,16,16-Jan,Nagaland16-Jan,Churn,8432468566
S1238,Jacquenette,Keys,Female,North-East,Nagaland,24,jkeys6l@google.nl,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,5,5-Jan,Nagaland5-Jan,Churn,8432468574
S1239,Dougie,Serfati,Male,North-East,Nagaland,22,dserfati6m@blog.com,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,23,23-Jan,Nagaland23-Jan,Churn,8432468582
S1240,Deeann,Seilmann,Female,North-East,Nagaland,18,dseilmann6n@so-net.ne.jp,Jan,1/12/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,12,12-Jan,Nagaland12-Jan,Churn,8432468594
S1241,Dannie,Peachey,Male,North-East,Nagaland,26,dpeachey6o@sun.com,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,5,5-Jan,Nagaland5-Jan,Churn,9033992205
S1242,Linn,Reagan,Male,North-East,Nagaland,53,lreagan6p@myspace.com,Jan,1/22/2021,99,Voice Only,"text,voice",Prepaid,3,22,22-Jan,Nagaland22-Jan,Churn,9033992225
S1243,Valentia,Skentelbery,Male,North-East,Nagaland,22,vskentelbery6q@illinois.edu,Feb,2/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,9,9-Feb,Nagaland9-Feb,Churn,9033992229
S1244,Weylin,Unwins,Female,North-East,Nagaland,37,wunwins6r@wikispaces.com,Feb,2/20/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,20,20-Feb,Nagaland20-Feb,Churn,9033992249
S1245,Annmarie,Sleicht,Female,North-East,Nagaland,18,asleicht6s@bravesites.com,Feb,2/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,10,10-Feb,Nagaland10-Feb,Churn,9033992253
S1246,Charleen,Kirckman,Female,North-East,Nagaland,18,ckirckman6t@lycos.com,Mar,3/12/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,12,12-Mar,Nagaland12-Mar,Churn,9033992257
S1247,Jenine,Culvey,Male,North-East,Nagaland,30,jculvey6u@last.fm,Mar,3/13/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,13,13-Mar,Nagaland13-Mar,Churn,9033992285
S1248,Nat,Clegg,Male,North-East,Nagaland,33,nclegg6v@bbb.org,Mar,3/21/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,21,21-Mar,Nagaland21-Mar,Churn,9033992293
S1249,Genevieve,Merrigans,Female,North-East,Nagaland,24,gmerrigans6w@elpais.com,Mar,3/9/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,9,9-Mar,Nagaland9-Mar,Churn,9033992297
S1250,Jerry,Keel,Female,North-East,Nagaland,23,jkeel6x@last.fm,Apr,4/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,23,23-Apr,Nagaland23-Apr,Churn,9033992301
S1251,Abdel,Baldrick,Female,North-East,Nagaland,25,abaldrick6y@about.me,Apr,4/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,15,15-Apr,Nagaland15-Apr,Churn,9033992321
S1252,Waylin,Hexham,Female,North-East,Nagaland,19,whexham6z@mlb.com,Apr,4/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,10,10-Apr,Nagaland10-Apr,Churn,9033992325
S1253,Margaretta,Fairfull,Male,North-East,Nagaland,27,mfairfull70@4shared.com,Apr,4/21/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,21,21-Apr,Nagaland21-Apr,Churn,9033992337
S1254,Garik,Crowson,Male,North-East,Nagaland,23,gcrowson71@artisteer.com,May,5/31/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,31,31-May,Nagaland31-May,Churn,9033992369
S1255,Terri,Valenta,Female,North-East,Nagaland,20,tvalenta72@indiatimes.com,May,5/26/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,26,26-May,Nagaland26-May,Churn,9033992385
S1256,Faydra,Sherston,Male,North-East,Nagaland,19,fsherston73@google.cn,Jun,6/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,1,1-Jun,Nagaland1-Jun,Churn,9033992409
S1257,Tara,Vinton,Female,North-East,Nagaland,30,tvinton74@nature.com,Jun,6/29/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,29,29-Jun,Nagaland29-Jun,Churn,9033992417
S1258,Kimberlyn,Dillinger,Female,North-East,Nagaland,26,kdillinger75@ask.com,Jun,6/21/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,21,21-Jun,Nagaland21-Jun,Churn,9033992425
S1259,Cynthea,Wallicker,Male,North-East,Nagaland,37,cwallicker76@fema.gov,Jun,6/3/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,3,3-Jun,Nagaland3-Jun,Churn,9033992457
S1260,Florina,Meiklejohn,Female,North-East,Nagaland,26,fmeiklejohn77@umich.edu,Jul,7/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,13,13-Jul,Nagaland13-Jul,Churn,9033992461
S1261,Kelly,Mooring,Male,North-East,Nagaland,41,kmooring78@theguardian.com,Jul,7/2/2021,99,Voice Only,"text,voice",Prepaid,1,2,2-Jul,Nagaland2-Jul,Churn,9033992473
S1262,Christalle,McKerlie,Female,North-East,Nagaland,25,cmckerlie79@posterous.com,Jul,7/13/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,13,13-Jul,Nagaland13-Jul,Churn,9033992493
