Addr,City,Cust Nm,Cust Region,Cust Terr,Decile (group),Email,End Date,Geo Id,Geo Level Nm,Geo Nm,Load date,Mdm Id,Prod Id,Prod Nm,Start Date,State,TBmaster,Time Bucket,Trgt Flg,Zip,% Reach,Avegarge Visit,ClickThrough Rate,count ID,Curr Calls,Curr Emails Clicked,Curr Emails Open,Curr Emails Sent,Curr Emails Unsubcribed,Curr In Prsn Calls,Curr Vrtl Calls,Decile,Email Open Rate,Fax,Frequncy,Geo Level Id,HCP Engaged Email,HCP Reached email,Opt out Rate,Phone,SR no,Tot Spkr Prgm,Tot Spkr Prgm Atnd
730 N MACOMB ST STE 200,WYOMISSING,RIZWAN MEHMOOD MUFTI,MID-ATLANTIC,PHILADELPHIA NORTH,Decile 1-2,RIZWAN MEHMOOD MUFTI@GLOBAL.NET,12/20/2021,U000101,NATION,US,10/20/2021,10019468,1001001,EXL,9/10/2020,PA,LTD,LTD,N,19610,1,1,1,1,1,2,2,4,0,1,0,2,0.5,"8,054,666,011",1,2,1,1,0,"7,807,332,814",254,1,0
725 ALBANY ST,SHIRLEY,MICHAEL D PERLOFF,Unassigned,US,Decile 5-6,MICHAEL D PERLOFF@icould.com,8/31/2021,U000101,NATION,US,8/19/2021,10012736,1001001,EXL,8/1/2021,NY,M4,M4,N,11967,0,1,1,1,0,2,2,4,0,0,0,5,0.5,"7,043,555,736",1,2,1,1,0,"8,307,338,606",978,0,0
725 ALBANY ST,SHIRLEY,MICHAEL D PERLOFF,Unassigned,US,Decile 5-6,MICHAEL D PERLOFF@icould.com,12/20/2021,U000101,NATION,US,8/19/2021,10012736,1001001,EXL,1/1/2021,NY,YTD,YTD,N,11967,0,1,1,1,0,2,2,4,0,0,0,5,0.5,"7,043,555,736",1,2,1,1,0,"8,307,338,606",978,0,0
725 ALBANY ST,SHIRLEY,MICHAEL D PERLOFF,Unassigned,US,Decile 5-6,MICHAEL D PERLOFF@icould.com,12/20/2021,U000101,NATION,US,8/19/2021,10012736,1001001,EXL,9/10/2020,NY,LTD,LTD,N,11967,0,1,1,1,0,2,2,4,0,0,0,5,0.5,"7,043,555,736",1,2,1,1,0,"8,307,338,606",978,0,0
721 AMERICAN AVE STE 501,DERRY,MOLLIE JO KLEIN,NORTHEAST,BOSTON NORTH,Decile 5-6,MOLLIE JO KLEIN@GLOBAL.NET,11/30/2021,U000101,NATION,US,11/14/2021,10010993,1001001,EXL,11/1/2021,NH,M1,M1,N,3038,1,1,,1,3,0,0,2,0,1,2,6,0,"9,193,621,837",1,2,0,1,,"8,407,336,614",729,0,0
721 AMERICAN AVE STE 501,DERRY,MOLLIE JO KLEIN,NORTHEAST,BOSTON NORTH,Decile 5-6,MOLLIE JO KLEIN@GLOBAL.NET,12/20/2021,U000101,NATION,US,11/14/2021,10010993,1001001,EXL,10/1/2021,NH,QTD,QTD,N,3038,1,1,,1,3,0,0,2,0,1,2,6,0,"9,193,621,837",1,2,0,1,,"8,407,336,614",729,0,0
721 AMERICAN AVE STE 501,DERRY,MOLLIE JO KLEIN,NORTHEAST,BOSTON NORTH,Decile 5-6,MOLLIE JO KLEIN@GLOBAL.NET,12/20/2021,U000101,NATION,US,11/14/2021,10010993,1001001,EXL,1/1/2021,NH,YTD,YTD,N,3038,1,1,,1,3,0,0,2,0,1,2,6,0,"9,193,621,837",1,2,0,1,,"8,407,336,614",729,0,0
721 AMERICAN AVE STE 501,DERRY,MOLLIE JO KLEIN,NORTHEAST,BOSTON NORTH,Decile 5-6,MOLLIE JO KLEIN@GLOBAL.NET,12/20/2021,U000101,NATION,US,11/14/2021,10010993,1001001,EXL,9/10/2020,NH,LTD,LTD,N,3038,1,1,,1,3,0,0,2,0,1,2,6,0,"9,193,621,837",1,2,0,1,,"8,407,336,614",729,0,0
720 WESTVIEW DR SW,MOODUS,SHAHEEN  FATIMA,NORTHEAST,HARTFORD,Decile 1-2,SHAHEEN  FATIMA@icould.com,5/31/2021,U000101,NATION,US,5/20/2021,10019902,1001001,EXL,5/1/2021,CT,M7,M7,N,6469,1,1,0,1,2,0,1,1,0,1,1,2,1,"7,183,344,815",1,2,0,1,0,"9,007,333,310",316,0,0
720 WESTVIEW DR SW,MOODUS,SHAHEEN  FATIMA,NORTHEAST,HARTFORD,Decile 1-2,SHAHEEN  FATIMA@icould.com,12/20/2021,U000101,NATION,US,5/20/2021,10019902,1001001,EXL,1/1/2021,CT,YTD,YTD,N,6469,1,1,0,1,2,0,1,1,0,1,1,2,1,"7,183,344,815",1,2,0,1,0,"9,007,333,310",316,0,0
720 WESTVIEW DR SW,MOODUS,SHAHEEN  FATIMA,NORTHEAST,HARTFORD,Decile 1-2,SHAHEEN  FATIMA@icould.com,12/20/2021,U000101,NATION,US,5/20/2021,10019902,1001001,EXL,9/10/2020,CT,LTD,LTD,N,6469,1,1,0,1,2,0,1,1,0,1,1,2,1,"7,183,344,815",1,2,0,1,0,"9,007,333,310",316,0,0
707 E MAIN ST,MACEDON,GOWRAMMA  SHIVASHANKAR,NORTHEAST,ROCHESTER,Decile 1-2,GOWRAMMA  SHIVASHANKAR@gmail.com,12/20/2021,U000101,NATION,US,10/6/2020,10010013,1001001,EXL,9/10/2020,NY,LTD,LTD,N,14502,1,1,,1,1,0,0,0,0,1,0,2,,"9,374,440,953",1,2,0,0,,"8,107,335,494",589,1,0
703 N FLAMINGO RD,CHAMPAIGN,ALON  PAYENSON,MIDWEST,CHICAGO SOUTH,Decile 5-6,ALON  PAYENSON@outlook.com,6/30/2021,U000101,NATION,US,6/25/2021,10009082,1001001,EXL,6/1/2021,IL,M6,M6,N,61821,1,1,,1,3,0,0,0,0,1,2,6,,"3,522,655,606",1,2,0,0,,"8,307,334,430",456,1,0
703 N FLAMINGO RD,CHAMPAIGN,ALON  PAYENSON,MIDWEST,CHICAGO SOUTH,Decile 5-6,ALON  PAYENSON@outlook.com,12/20/2021,U000101,NATION,US,6/25/2021,10009082,1001001,EXL,1/1/2021,IL,YTD,YTD,N,61821,1,1,,1,3,0,0,0,0,1,2,6,,"3,522,655,606",1,2,0,0,,"8,307,334,430",456,1,0
703 N FLAMINGO RD,CHAMPAIGN,ALON  PAYENSON,MIDWEST,CHICAGO SOUTH,Decile 5-6,ALON  PAYENSON@outlook.com,12/20/2021,U000101,NATION,US,6/25/2021,10009082,1001001,EXL,9/10/2020,IL,LTD,LTD,N,61821,1,1,,1,3,0,0,0,0,1,2,6,,"3,522,655,606",1,2,0,0,,"8,307,334,430",456,1,0
701 WINTHROP AVE,LAKE OSWEGO,MUHAMMAD A SHAHZAD,UPPER NORTHWEST CENTRAL,PORTLAND,Decile 5-6,MUHAMMAD A SHAHZAD@yahoo.com,1/31/2021,U000101,NATION,US,1/14/2021,10010209,1001001,EXL,1/1/2021,OR,M11,M11,N,97035,1,1,,1,1,0,0,0,0,1,0,5,,"5,138,621,584",1,2,0,0,,"9,007,335,718",617,1,0
701 WINTHROP AVE,LAKE OSWEGO,MUHAMMAD A SHAHZAD,UPPER NORTHWEST CENTRAL,PORTLAND,Decile 5-6,MUHAMMAD A SHAHZAD@yahoo.com,12/20/2021,U000101,NATION,US,1/14/2021,10010209,1001001,EXL,1/1/2021,OR,YTD,YTD,N,97035,1,1,,1,1,0,0,0,0,1,0,5,,"5,138,621,584",1,2,0,0,,"9,007,335,718",617,1,0
701 WINTHROP AVE,LAKE OSWEGO,MUHAMMAD A SHAHZAD,UPPER NORTHWEST CENTRAL,PORTLAND,Decile 5-6,MUHAMMAD A SHAHZAD@yahoo.com,12/20/2021,U000101,NATION,US,1/14/2021,10010209,1001001,EXL,9/10/2020,OR,LTD,LTD,N,97035,1,1,,1,1,0,0,0,0,1,0,5,,"5,138,621,584",1,2,0,0,,"9,007,335,718",617,1,0
701 PARK AVE,BOLIVAR,ROBERT KELLY MITTET,MID-CENTRAL,MEMPHIS LITTLE ROCK,Decile 5-6,ROBERT KELLY MITTET@outlook.com,5/31/2021,U000101,NATION,US,5/29/2021,10010986,1001001,EXL,5/1/2021,TN,M7,M7,N,38008,1,1,0,1,2,0,1,1,0,0,2,5,1,"6,143,662,360",1,2,0,1,0,"8,407,336,606",728,1,1
701 PARK AVE,BOLIVAR,ROBERT KELLY MITTET,MID-CENTRAL,MEMPHIS LITTLE ROCK,Decile 5-6,ROBERT KELLY MITTET@outlook.com,12/20/2021,U000101,NATION,US,5/29/2021,10010986,1001001,EXL,1/1/2021,TN,YTD,YTD,N,38008,1,1,0,1,2,0,1,1,0,0,2,5,1,"6,143,662,360",1,2,0,1,0,"8,407,336,606",728,1,1
701 PARK AVE,BOLIVAR,ROBERT KELLY MITTET,MID-CENTRAL,MEMPHIS LITTLE ROCK,Decile 5-6,ROBERT KELLY MITTET@outlook.com,12/20/2021,U000101,NATION,US,5/29/2021,10010986,1001001,EXL,9/10/2020,TN,LTD,LTD,N,38008,1,1,0,1,2,0,1,1,0,0,2,5,1,"6,143,662,360",1,2,0,1,0,"8,407,336,606",728,1,1
701 GROVE RD,AGAWAM,CHRISTOPHER N WILEY,NORTHEAST,ALBANY,Decile 1-2,CHRISTOPHER N WILEY@gmail.com,12/20/2021,U000101,NATION,US,9/11/2020,10018404,1001001,EXL,9/10/2020,MA,LTD,LTD,N,1001,1,1,,1,1,0,0,4,0,1,0,1,0,"6,036,500,438",1,2,0,1,,"9,407,331,598",102,0,0
695 E 16TH ST STE D,ROBBINSDALE,GARY DOUGLAS KANOUSE,MIDWEST,MINNEAPOLIS NORTH,Decile 7-8,GARY DOUGLAS KANOUSE@gmail.com,1/31/2021,U000101,NATION,US,1/18/2021,10019762,1001001,EXL,1/1/2021,MN,M11,M11,N,55422,0,1,,1,0,0,0,2,0,0,0,7,0,"8,054,666,011",1,2,0,1,,"8,107,333,150",296,1,1
695 E 16TH ST STE D,ROBBINSDALE,GARY DOUGLAS KANOUSE,MIDWEST,MINNEAPOLIS NORTH,Decile 7-8,GARY DOUGLAS KANOUSE@gmail.com,12/20/2021,U000101,NATION,US,1/18/2021,10019762,1001001,EXL,1/1/2021,MN,YTD,YTD,N,55422,0,1,,1,0,0,0,2,0,0,0,7,0,"8,054,666,011",1,2,0,1,,"8,107,333,150",296,1,1
695 E 16TH ST STE D,ROBBINSDALE,GARY DOUGLAS KANOUSE,MIDWEST,MINNEAPOLIS NORTH,Decile 7-8,GARY DOUGLAS KANOUSE@gmail.com,12/20/2021,U000101,NATION,US,1/18/2021,10019762,1001001,EXL,9/10/2020,MN,LTD,LTD,N,55422,0,1,,1,0,0,0,2,0,0,0,7,0,"8,054,666,011",1,2,0,1,,"8,107,333,150",296,1,1
676 N ST CLAIR ST STE 800,BRICK,EMILY C ROBERTS,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,EMILY C ROBERTS@yahoo.com,8/31/2021,U000101,NATION,US,8/2/2021,10009383,1001001,EXL,8/1/2021,NJ,M4,M4,N,8724,1,1,0,1,1,0,3,4,0,0,1,7,0.75,"7,072,535,097",1,2,0,1,0,"9,407,334,774",499,1,1
676 N ST CLAIR ST STE 800,BRICK,EMILY C ROBERTS,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,EMILY C ROBERTS@yahoo.com,12/20/2021,U000101,NATION,US,8/2/2021,10009383,1001001,EXL,1/1/2021,NJ,YTD,YTD,N,8724,1,1,0,1,1,0,3,4,0,0,1,7,0.75,"7,072,535,097",1,2,0,1,0,"9,407,334,774",499,1,1
676 N ST CLAIR ST STE 800,BRICK,EMILY C ROBERTS,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,EMILY C ROBERTS@yahoo.com,12/20/2021,U000101,NATION,US,8/2/2021,10009383,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,8724,1,1,0,1,1,0,3,4,0,0,1,7,0.75,"7,072,535,097",1,2,0,1,0,"9,407,334,774",499,1,1
676 N SAINT CLAIR ST STE 1000,GILROY,SUENA HUANG MASSEY,WEST,SAN  FRANCISCO WEST,Decile 9-10,SUENA HUANG MASSEY@outlook.com,10/31/2021,U000101,NATION,US,10/30/2021,10010538,1001001,EXL,10/1/2021,CA,M2,M2,Y,95020,1,1,0,1,3,0,1,4,0,1,2,9,0.25,"6,036,509,478",1,2,0,1,0,"8,107,336,094",664,0,0
676 N SAINT CLAIR ST STE 1000,GILROY,SUENA HUANG MASSEY,WEST,SAN  FRANCISCO WEST,Decile 9-10,SUENA HUANG MASSEY@outlook.com,12/20/2021,U000101,NATION,US,10/30/2021,10010538,1001001,EXL,10/1/2021,CA,QTD,QTD,Y,95020,1,1,0,1,3,0,1,4,0,1,2,9,0.25,"6,036,509,478",1,2,0,1,0,"8,107,336,094",664,0,0
676 N SAINT CLAIR ST STE 1000,GILROY,SUENA HUANG MASSEY,WEST,SAN  FRANCISCO WEST,Decile 9-10,SUENA HUANG MASSEY@outlook.com,12/20/2021,U000101,NATION,US,10/30/2021,10010538,1001001,EXL,1/1/2021,CA,YTD,YTD,Y,95020,1,1,0,1,3,0,1,4,0,1,2,9,0.25,"6,036,509,478",1,2,0,1,0,"8,107,336,094",664,0,0
676 N SAINT CLAIR ST STE 1000,GILROY,SUENA HUANG MASSEY,WEST,SAN  FRANCISCO WEST,Decile 9-10,SUENA HUANG MASSEY@outlook.com,12/20/2021,U000101,NATION,US,10/30/2021,10010538,1001001,EXL,9/10/2020,CA,LTD,LTD,Y,95020,1,1,0,1,3,0,1,4,0,1,2,9,0.25,"6,036,509,478",1,2,0,1,0,"8,107,336,094",664,0,0
660 S EUCLID AVE CAMPUS,BLUE ASH,DANICELA  YOUNCE,GREAT LAKES,CINCINNATI DAYTON,Decile 3-4,DANICELA  YOUNCE@gmail.com,11/30/2021,U000101,NATION,US,11/23/2021,10010300,1001001,EXL,11/1/2021,OH,M1,M1,N,45242,1,1,1,1,3,2,2,2,0,1,2,4,1,"4,172,692,427",1,2,1,1,0,"9,007,335,822",630,1,1
660 S EUCLID AVE CAMPUS,BLUE ASH,DANICELA  YOUNCE,GREAT LAKES,CINCINNATI DAYTON,Decile 3-4,DANICELA  YOUNCE@gmail.com,12/20/2021,U000101,NATION,US,11/23/2021,10010300,1001001,EXL,10/1/2021,OH,QTD,QTD,N,45242,1,1,1,1,3,2,2,2,0,1,2,4,1,"4,172,692,427",1,2,1,1,0,"9,007,335,822",630,1,1
660 S EUCLID AVE CAMPUS,BLUE ASH,DANICELA  YOUNCE,GREAT LAKES,CINCINNATI DAYTON,Decile 3-4,DANICELA  YOUNCE@gmail.com,12/20/2021,U000101,NATION,US,11/23/2021,10010300,1001001,EXL,1/1/2021,OH,YTD,YTD,N,45242,1,1,1,1,3,2,2,2,0,1,2,4,1,"4,172,692,427",1,2,1,1,0,"9,007,335,822",630,1,1
660 S EUCLID AVE CAMPUS,BLUE ASH,DANICELA  YOUNCE,GREAT LAKES,CINCINNATI DAYTON,Decile 3-4,DANICELA  YOUNCE@gmail.com,12/20/2021,U000101,NATION,US,11/23/2021,10010300,1001001,EXL,9/10/2020,OH,LTD,LTD,N,45242,1,1,1,1,3,2,2,2,0,1,2,4,1,"4,172,692,427",1,2,1,1,0,"9,007,335,822",630,1,1
660 S EUCLID AVE,MACEDONIA,JOSEPH  BRANCHECK,GREAT LAKES,CLEVELAND,Decile 7-8,JOSEPH  BRANCHECK@gmail.com,1/31/2021,U000101,NATION,US,1/17/2021,10021230,1001001,EXL,1/1/2021,OH,M11,M11,N,44056,1,1,0,1,1,0,2,2,0,0,1,8,1,"2,488,982,898",1,2,0,1,0,"8,307,331,030",31,0,0
660 S EUCLID AVE,FOREST CITY,MELISA R MOORE,MID-CENTRAL,CHARLOTTE,Decile 9-10,MELISA R MOORE@gmail.com,3/31/2021,U000101,NATION,US,3/12/2021,10019839,1001001,EXL,3/1/2021,NC,M9,M9,Y,28043,1,1,1,1,1,2,2,3,0,1,0,10,0.666666667,"8,138,441,988",1,2,1,1,0,"9,007,333,238",307,0,0
660 S EUCLID AVE,MIRAMAR BEACH,NHILA  JAGADEESAN,SOUTHWEST,MOBILE PENSACOLA,Decile 5-6,NHILA  JAGADEESAN@yahoo.com,4/30/2021,U000101,NATION,US,4/2/2021,10011749,1001001,EXL,4/1/2021,FL,M8,M8,N,32550,0,1,0.666666667,1,0,2,3,3,1,0,0,5,1,"3,139,828,294",1,2,1,1,0.333333333,"8,307,337,478",837,0,0
660 S EUCLID AVE,FISHERSVILLE,MEGAN BETH MOSELEY,MID-ATLANTIC,WASHINGTON DC SOUTH,Decile 7-8,MEGAN BETH MOSELEY@outlook.com,4/30/2021,U000101,NATION,US,4/27/2021,10009677,1001001,EXL,4/1/2021,VA,M8,M8,N,22939,1,1,,1,2,0,0,0,0,1,1,8,,"9,166,543,186",1,2,0,0,,"8,107,335,110",541,0,0
660 S EUCLID AVE,SANTA CLARA,ANGELA HAO-TING LIN,WEST,SAN  FRANCISCO WEST,Decile 3-4,ANGELA HAO-TING LIN@gmail.com,8/31/2021,U000101,NATION,US,8/13/2021,10010545,1001001,EXL,8/1/2021,CA,M4,M4,N,95051,1,1,1,1,2,2,2,2,1,1,1,4,1,"5,853,340,213",1,2,1,1,0.5,"8,407,336,102",665,1,0
660 S EUCLID AVE,BELLINGHAM,JEFFREY EVAN SIEGLER,UPPER NORTHWEST CENTRAL,SEATTLE NORTH,Decile 3-4,JEFFREY EVAN SIEGLER@outlook.com,8/31/2021,U000101,NATION,US,8/14/2021,10009733,1001001,EXL,8/1/2021,WA,M4,M4,N,98225,1,1,,1,2,0,0,0,0,1,1,4,,"6,175,684,780",1,2,0,0,,"8,307,335,174",549,0,0
660 S EUCLID AVE,MIRAMAR BEACH,NHILA  JAGADEESAN,SOUTHWEST,MOBILE PENSACOLA,Decile 5-6,NHILA  JAGADEESAN@yahoo.com,12/20/2021,U000101,NATION,US,4/2/2021,10011749,1001001,EXL,1/1/2021,FL,YTD,YTD,N,32550,0,1,0.666666667,1,0,2,3,3,1,0,0,5,1,"3,139,828,294",1,2,1,1,0.333333333,"8,307,337,478",837,0,0
660 S EUCLID AVE,SANTA CLARA,ANGELA HAO-TING LIN,WEST,SAN  FRANCISCO WEST,Decile 3-4,ANGELA HAO-TING LIN@gmail.com,12/20/2021,U000101,NATION,US,8/13/2021,10010545,1001001,EXL,1/1/2021,CA,YTD,YTD,N,95051,1,1,1,1,2,2,2,2,1,1,1,4,1,"5,853,340,213",1,2,1,1,0.5,"8,407,336,102",665,1,0
660 S EUCLID AVE,BELLINGHAM,JEFFREY EVAN SIEGLER,UPPER NORTHWEST CENTRAL,SEATTLE NORTH,Decile 3-4,JEFFREY EVAN SIEGLER@outlook.com,12/20/2021,U000101,NATION,US,8/14/2021,10009733,1001001,EXL,1/1/2021,WA,YTD,YTD,N,98225,1,1,,1,2,0,0,0,0,1,1,4,,"6,175,684,780",1,2,0,0,,"8,307,335,174",549,0,0
660 S EUCLID AVE,FISHERSVILLE,MEGAN BETH MOSELEY,MID-ATLANTIC,WASHINGTON DC SOUTH,Decile 7-8,MEGAN BETH MOSELEY@outlook.com,12/20/2021,U000101,NATION,US,4/27/2021,10009677,1001001,EXL,1/1/2021,VA,YTD,YTD,N,22939,1,1,,1,2,0,0,0,0,1,1,8,,"9,166,543,186",1,2,0,0,,"8,107,335,110",541,0,0
660 S EUCLID AVE,FOREST CITY,MELISA R MOORE,MID-CENTRAL,CHARLOTTE,Decile 9-10,MELISA R MOORE@gmail.com,12/20/2021,U000101,NATION,US,3/12/2021,10019839,1001001,EXL,1/1/2021,NC,YTD,YTD,Y,28043,1,1,1,1,1,2,2,3,0,1,0,10,0.666666667,"8,138,441,988",1,2,1,1,0,"9,007,333,238",307,0,0
660 S EUCLID AVE,MACEDONIA,JOSEPH  BRANCHECK,GREAT LAKES,CLEVELAND,Decile 7-8,JOSEPH  BRANCHECK@gmail.com,12/20/2021,U000101,NATION,US,1/17/2021,10021230,1001001,EXL,1/1/2021,OH,YTD,YTD,N,44056,1,1,0,1,1,0,2,2,0,0,1,8,1,"2,488,982,898",1,2,0,1,0,"8,307,331,030",31,0,0
660 S EUCLID AVE,MIRAMAR BEACH,NHILA  JAGADEESAN,SOUTHWEST,MOBILE PENSACOLA,Decile 5-6,NHILA  JAGADEESAN@yahoo.com,12/20/2021,U000101,NATION,US,4/2/2021,10011749,1001001,EXL,9/10/2020,FL,LTD,LTD,N,32550,0,1,0.666666667,1,0,2,3,3,1,0,0,5,1,"3,139,828,294",1,2,1,1,0.333333333,"8,307,337,478",837,0,0
660 S EUCLID AVE,SANTA CLARA,ANGELA HAO-TING LIN,WEST,SAN  FRANCISCO WEST,Decile 3-4,ANGELA HAO-TING LIN@gmail.com,12/20/2021,U000101,NATION,US,8/13/2021,10010545,1001001,EXL,9/10/2020,CA,LTD,LTD,N,95051,1,1,1,1,2,2,2,2,1,1,1,4,1,"5,853,340,213",1,2,1,1,0.5,"8,407,336,102",665,1,0
660 S EUCLID AVE,BELLINGHAM,JEFFREY EVAN SIEGLER,UPPER NORTHWEST CENTRAL,SEATTLE NORTH,Decile 3-4,JEFFREY EVAN SIEGLER@outlook.com,12/20/2021,U000101,NATION,US,8/14/2021,10009733,1001001,EXL,9/10/2020,WA,LTD,LTD,N,98225,1,1,,1,2,0,0,0,0,1,1,4,,"6,175,684,780",1,2,0,0,,"8,307,335,174",549,0,0
660 S EUCLID AVE,FISHERSVILLE,MEGAN BETH MOSELEY,MID-ATLANTIC,WASHINGTON DC SOUTH,Decile 7-8,MEGAN BETH MOSELEY@outlook.com,12/20/2021,U000101,NATION,US,4/27/2021,10009677,1001001,EXL,9/10/2020,VA,LTD,LTD,N,22939,1,1,,1,2,0,0,0,0,1,1,8,,"9,166,543,186",1,2,0,0,,"8,107,335,110",541,0,0
660 S EUCLID AVE,FOREST CITY,MELISA R MOORE,MID-CENTRAL,CHARLOTTE,Decile 9-10,MELISA R MOORE@gmail.com,12/20/2021,U000101,NATION,US,3/12/2021,10019839,1001001,EXL,9/10/2020,NC,LTD,LTD,Y,28043,1,1,1,1,1,2,2,3,0,1,0,10,0.666666667,"8,138,441,988",1,2,1,1,0,"9,007,333,238",307,0,0
660 S EUCLID AVE,MACEDONIA,JOSEPH  BRANCHECK,GREAT LAKES,CLEVELAND,Decile 7-8,JOSEPH  BRANCHECK@gmail.com,12/20/2021,U000101,NATION,US,1/17/2021,10021230,1001001,EXL,9/10/2020,OH,LTD,LTD,N,44056,1,1,0,1,1,0,2,2,0,0,1,8,1,"2,488,982,898",1,2,0,1,0,"8,307,331,030",31,0,0
655 W 8TH ST FL 1,BASKING RIDGE,MARCOS  VALENTIN,MID-ATLANTIC,NORTH JERSEY,Decile 1-2,MARCOS  VALENTIN@EDU.ORG,1/31/2021,U000101,NATION,US,1/4/2021,10018152,1001001,EXL,1/1/2021,NJ,M11,M11,N,7920,1,1,0,1,2,0,3,3,0,1,1,1,1,"7,044,461,241",1,2,0,1,0,"8,407,331,310",66,1,1
655 W 8TH ST FL 1,BASKING RIDGE,MARCOS  VALENTIN,MID-ATLANTIC,NORTH JERSEY,Decile 1-2,MARCOS  VALENTIN@EDU.ORG,12/20/2021,U000101,NATION,US,1/4/2021,10018152,1001001,EXL,1/1/2021,NJ,YTD,YTD,N,7920,1,1,0,1,2,0,3,3,0,1,1,1,1,"7,044,461,241",1,2,0,1,0,"8,407,331,310",66,1,1
655 W 8TH ST FL 1,BASKING RIDGE,MARCOS  VALENTIN,MID-ATLANTIC,NORTH JERSEY,Decile 1-2,MARCOS  VALENTIN@EDU.ORG,12/20/2021,U000101,NATION,US,1/4/2021,10018152,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,7920,1,1,0,1,2,0,3,3,0,1,1,1,1,"7,044,461,241",1,2,0,1,0,"8,407,331,310",66,1,1
655 W 8TH ST,DURHAM,LETINA M FLOWERS,MID-CENTRAL,RALEIGH DURHAM,Decile 1-2,LETINA M FLOWERS@icould.com,4/30/2021,U000101,NATION,US,4/6/2021,10021412,1001001,EXL,4/1/2021,NC,M8,M8,N,27705,1,1,1,1,3,2,2,2,1,1,2,2,1,"8,144,552,765",1,2,1,1,0.5,"7,807,331,238",57,1,1
655 W 8TH ST,DURHAM,LETINA M FLOWERS,MID-CENTRAL,RALEIGH DURHAM,Decile 1-2,LETINA M FLOWERS@icould.com,12/20/2021,U000101,NATION,US,4/6/2021,10021412,1001001,EXL,1/1/2021,NC,YTD,YTD,N,27705,1,1,1,1,3,2,2,2,1,1,2,2,1,"8,144,552,765",1,2,1,1,0.5,"7,807,331,238",57,1,1
655 W 8TH ST,TAMPA,MARK S MCINTOSH,SOUTH EAST,TAMPA,Decile 7-8,MARK S MCINTOSH@gmail.com,12/20/2021,U000101,NATION,US,11/14/2020,10018656,1001001,EXL,9/10/2020,FL,LTD,LTD,N,33606,1,1,,1,1,0,0,3,0,0,1,7,0,"2,039,084,110",1,2,0,1,,"8,307,331,886",138,1,1
655 W 8TH ST,DURHAM,LETINA M FLOWERS,MID-CENTRAL,RALEIGH DURHAM,Decile 1-2,LETINA M FLOWERS@icould.com,12/20/2021,U000101,NATION,US,4/6/2021,10021412,1001001,EXL,9/10/2020,NC,LTD,LTD,N,27705,1,1,1,1,3,2,2,2,1,1,2,2,1,"8,144,552,765",1,2,1,1,0.5,"7,807,331,238",57,1,1
655 W 8TH ST,FOREST PARK,JONATHAN  GRECO,MIDWEST,CHICAGO NORTH,Decile 3-4,JONATHAN  GRECO@outlook.com,12/31/2020,U000101,NATION,US,12/4/2020,10019888,1001001,EXL,12/1/2020,IL,M12,M12,N,60130,0,1,,1,0,0,0,0,0,0,0,4,,"5,072,845,370",1,2,0,0,,"9,407,333,294",314,0,0
655 W 8TH ST,PATCHOGUE,KELLY S DENSON,NORTHEAST,LONG ISLAND,Decile 3-4,KELLY S DENSON@thunderbird.com,1/31/2021,U000101,NATION,US,1/29/2021,10020266,1001001,EXL,1/1/2021,NY,M11,M11,N,11772,1,1,0,1,2,0,3,3,0,0,2,3,1,"2,542,866,111",1,2,0,1,0,"8,107,333,726",368,0,0
655 W 8TH ST,FISHKILL,JOHNNY  VASQUEZ,NORTHEAST,WHITE PLAINS / BRONX,Decile 7-8,JOHNNY  VASQUEZ@GLOBAL.NET,3/31/2021,U000101,NATION,US,3/21/2021,10011581,1001001,EXL,3/1/2021,NY,M9,M9,N,12524,1,1,,1,3,0,0,3,0,1,2,8,0,"3,214,341,775",1,2,0,1,,"9,407,337,286",813,1,0
655 W 8TH ST,SELLERSVILLE,DELORES O THOMPSON,MID-ATLANTIC,PHILADELPHIA NORTH,Decile 7-8,DELORES O THOMPSON@gmail.com,4/30/2021,U000101,NATION,US,4/11/2021,10009929,1001001,EXL,4/1/2021,PA,M8,M8,N,18960,1,1,0.5,1,2,1,2,3,0,0,2,8,0.666666667,"2,128,242,317",1,2,1,1,0,"8,407,335,398",577,0,0
655 W 8TH ST,GREENWICH,MEGHAN L HUFSTETLER,NORTHEAST,HARTFORD,Decile 9-10,MEGHAN L HUFSTETLER@gmail.com,8/31/2021,U000101,NATION,US,8/21/2021,10009600,1001001,EXL,8/1/2021,CT,M4,M4,Y,6830,1,1,1,1,2,2,2,2,0,0,2,9,1,"2,537,562,879",1,2,1,1,0,"9,007,335,022",530,1,0
655 W 8TH ST,NEWMARKET,STEPHANIE C AGELY,NORTHEAST,BOSTON NORTH,Decile 5-6,STEPHANIE C AGELY@gmail.com,9/30/2021,U000101,NATION,US,9/26/2021,10012043,1001001,EXL,9/1/2021,NH,M3,M3,N,3857,1,1,1,1,2,1,1,3,0,1,1,6,0.333333333,"7,044,461,289",1,2,1,1,0,"9,007,337,814",879,0,0
